user_id,Something's Gotta Give,Kill Bill: Vol. 2,American Beauty,The Wedding Planner,Man on Fire,S.W.A.T.,Pirates of the Caribbean: The Curse of the Black Pearl,50 First Dates,What Women Want,The Bourne Supremacy,Lord of the Rings: The Fellowship of the Ring,Braveheart,The Silence of the Lambs,Ghost,Napoleon Dynamite,Sideways,Men in Black II,The Last Samurai,Bruce Almighty,Shrek 2,Finding Nemo (Widescreen),Patch Adams,The Sixth Sense,The Italian Job,Rain Man,Erin Brockovich,Gone in 60 Seconds,Miss Congeniality,Dodgeball: A True Underdog Story,I; Robot,Memento,Fight Club,The Bourne Identity,Collateral,My Big Fat Greek Wedding,Pretty Woman,Sister Act,Entrapment,The Fast and the Furious,Ferris Bueller's Day Off,Armageddon,Men of Honor,Dirty Dancing,Top Gun,Minority Report,Catch Me If You Can,The Royal Tenenbaums,Good Will Hunting,Pearl Harbor,Mr. Deeds,Raiders of the Lost Ark,The School of Rock,The Incredibles,Pulp Fiction,Monsters; Inc.,Maid in Manhattan,Forrest Gump,American Pie,Lord of the Rings: The Two Towers,Swordfish,Spider-Man 2,Big Fish,Lost in Translation,The Rock,Twister,Mystic River,John Q,Double Jeopardy,Men in Black,Two Weeks Notice,Troy,The General's Daughter,Air Force One,Gladiator,Enemy of the State,Lord of the Rings: The Return of the King,The Patriot,Lethal Weapon 4,Spider-Man,Kill Bill: Vol. 1,How to Lose a Guy in 10 Days,The Shawshank Redemption: Special Edition,Shrek (Full-screen),The Matrix,Tomb Raider,Ocean's Eleven,Independence Day,The Day After Tomorrow,Sweet Home Alabama,Con Air,The Green Mile,The Fugitive,A Few Good Men,Titanic,Anger Management,Indiana Jones and the Last Crusade,Meet the Parents,Saving Private Ryan,National Treasure,The Terminal
2330786,3.0,0.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0,5.0,2.0,0.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,0.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0
2331318,4.0,0.0,0.0,3.0,5.0,4.0,5.0,0.0,5.0,3.0,5.0,5.0,4.0,1.0,3.0,0.0,5.0,3.0,5.0,4.0,5.0,0.0,5.0,5.0,3.0,3.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,0.0,4.0,3.0,1.0,1.0,3.0,0.0,5.0,4.0,5.0,0.0,5.0,1.0,3.0,0.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,0.0,4.0,4.0,5.0,5.0,0.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,0.0,5.0,4.0,4.0,4.0,3.0
2331946,5.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,5.0,4.0,1.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,1.0,4.0,0.0,3.0,2.0,0.0,5.0,5.0,3.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,0.0,3.0,5.0,3.0,2.0,0.0,5.0,2.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,5.0,3.0,0.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,1.0,5.0
2332058,4.0,0.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,0.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0,0.0,5.0,0.0,3.0,5.0,5.0,5.0,0.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0
2332377,4.0,0.0,3.0,4.0,0.0,0.0,3.0,5.0,5.0,0.0,4.0,4.0,3.0,5.0,0.0,0.0,4.0,4.0,5.0,5.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,5.0,5.0,0.0,2.0,5.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,0.0,5.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,5.0,4.0,0.0,0.0,3.0,3.0,4.0,0.0,5.0,3.0,5.0,3.0,4.0,0.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,0.0,0.0
2332765,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
2333763,0.0,0.0,4.0,0.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0.0,4.0,1.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,0.0,3.0,0.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,0.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,0.0,5.0,5.0,5.0,4.0,5.0,3.0,0.0,5.0,5.0,0.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0
2333850,5.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,4.0,5.0,0.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,0.0,3.0,1.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,0.0,1.0,0.0,4.0,3.0,5.0,5.0,0.0,5.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,4.0,5.0,3.0,0.0,4.0,4.0,0.0,5.0,3.0,5.0,3.0,4.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,5.0,3.0,3.0,4.0,0.0
2334283,0.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,4.0,2.0,3.0,5.0,0.0,3.0,3.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,5.0,2.0,0.0,3.0,2.0,3.0,5.0,5.0,2.0,0.0,0.0,5.0,0.0,4.0,3.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,0.0,4.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0
2334757,0.0,0.0,3.0,2.0,3.0,0.0,5.0,4.0,3.0,4.0,4.0,0.0,5.0,3.0,5.0,1.0,3.0,0.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,0.0,0.0,5.0,4.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,3.0,3.0,5.0,5.0,0.0,3.0,3.0,4.0,0.0,1.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0,0.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,3.0,2.0,0.0,4.0
2335640,2.0,5.0,5.0,0.0,3.0,0.0,4.0,3.0,0.0,3.0,3.0,4.0,5.0,0.0,5.0,4.0,1.0,3.0,3.0,4.0,4.0,0.0,5.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,0.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,0.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0
2336079,3.0,4.0,4.0,1.0,0.0,2.0,3.0,0.0,1.0,4.0,5.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0
2336531,4.0,5.0,3.0,0.0,4.0,4.0,5.0,3.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,0.0,3.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,5.0,4.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,0.0,4.0,4.0,5.0,0.0,0.0
2337014,0.0,1.0,0.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,4.0,3.0,0.0,4.0,2.0,5.0,4.0,2.0,5.0,1.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,5.0,0.0,5.0,2.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,1.0
2337144,0.0,0.0,4.0,2.0,3.0,4.0,3.0,0.0,3.0,4.0,0.0,5.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,0.0,0.0,4.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,0.0,4.0,2.0,0.0,3.0,4.0,0.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,0.0,3.0,0.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,0.0,3.0,5.0,4.0,0.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0
2338019,3.0,3.0,3.0,3.0,4.0,0.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,0.0,4.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,2.0,4.0
2338157,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,4.0,3.0,4.0,4.0,0.0,3.0,2.0,3.0,2.0,0.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0,5.0,4.0,4.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,1.0,4.0,3.0,2.0,3.0,3.0
2338809,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0
2339135,4.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,5.0,1.0,5.0,5.0,2.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0
2339734,4.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,0.0,2.0,3.0,4.0,4.0,0.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0
2339981,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,0.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0
2340228,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,5.0,4.0,0.0,5.0,1.0,2.0,4.0,3.0,4.0,5.0,0.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,0.0,3.0,1.0,0.0,4.0,4.0,2.0,0.0,3.0,4.0,3.0,0.0,5.0,4.0,1.0,2.0,5.0,0.0,5.0,5.0,5.0,0.0,4.0,4.0,5.0,2.0,5.0,5.0,3.0,4.0,1.0,5.0,0.0,3.0,4.0,0.0,4.0,0.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,4.0,0.0,4.0,5.0,5.0,3.0,4.0,4.0,1.0,0.0,4.0,3.0,2.0,3.0,3.0,2.0,5.0,0.0,3.0,3.0,0.0
2341389,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,0.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0
2341581,0.0,2.0,0.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,2.0,4.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,4.0,3.0,4.0,1.0,4.0,0.0,4.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,2.0,0.0,3.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0
2341658,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,0.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,0.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,3.0,4.0,3.0,5.0,3.0,3.0
2341871,4.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,1.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,0.0,3.0,5.0,4.0,4.0,1.0,5.0,0.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,0.0,4.0,5.0,4.0,3.0
2343417,5.0,0.0,4.0,4.0,5.0,5.0,0.0,4.0,4.0,4.0,0.0,4.0,5.0,5.0,4.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,5.0,4.0,0.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,0.0,3.0,5.0,3.0,4.0,5.0,0.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,3.0,5.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,0.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0
2345098,4.0,4.0,5.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,0.0,4.0,0.0,4.0,3.0,4.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0,2.0,3.0,3.0,4.0,0.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,3.0
2345122,0.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,0.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,3.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,2.0,0.0,5.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,2.0,3.0,0.0,4.0,5.0,0.0,2.0,0.0,4.0,2.0,3.0,3.0,3.0
2345215,4.0,4.0,5.0,2.0,0.0,0.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,0.0,0.0,1.0,4.0,5.0,1.0,5.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,3.0,2.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,0.0,3.0,3.0,5.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,2.0,0.0,3.0,5.0,3.0,5.0,5.0,3.0,0.0,4.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,5.0,0.0,4.0,2.0,3.0,0.0,2.0
2345454,3.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,1.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,3.0,0.0,5.0,1.0,5.0,3.0,4.0,4.0,1.0,4.0,0.0,5.0,0.0,4.0,4.0,0.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,0.0,5.0,4.0,4.0,2.0,5.0,3.0,5.0,2.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
2349412,2.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0
